Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Total,Date,Time,Payment,Payments_fee,Gross_income,Cost_price,Unit_cost
459-45-2396,A,Yangon,Member,Female,Food and beverages,104.58,3,313.74,2019-02-25 00:00:00.000000000,2023-11-05 18:45:00.000000000,Cash,0.0,37.65,276.09,92.03
574-80-1489,B,Mandalay,Member,Female,Food and beverages,65.99,4,263.97,2019-02-25 00:00:00.000000000,2023-11-05 13:22:00.000000000,Ewallet,3.96,31.68,232.29,58.07
871-79-8489,B,Mandalay,Normal,Male,Clothes and accessories,25.8,5,129.02,2019-02-25 00:00:00.000000000,2023-11-05 19:45:00.000000000,Credit card,7.44,9.03,119.99,24.0
759-29-9528,A,Yangon,Normal,Female,Clothes and accessories,19.16,8,153.26,2019-02-25 00:00:00.000000000,2023-11-05 11:28:00.000000000,Cash,5.39,10.73,142.53,17.82
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,95.24,6,571.41,2019-02-26 00:00:00.000000000,2023-11-05 10:52:00.000000000,Cash,0.0,85.71,485.7,80.95
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,57.17,1,57.17,2019-02-26 00:00:00.000000000,2023-11-05 19:24:00.000000000,Ewallet,0.86,8.58,48.59,48.59
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,104.7,6,628.17,2019-02-26 00:00:00.000000000,2023-11-05 16:52:00.000000000,Ewallet,9.42,138.2,489.97,81.66
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,24.08,9,216.69,2019-02-26 00:00:00.000000000,2023-11-05 20:26:00.000000000,Cash,0.0,26.0,190.69,21.19
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,104.89,2,209.77,2019-02-26 00:00:00.000000000,2023-11-05 11:48:00.000000000,Ewallet,3.15,52.44,157.33,78.67
491-38-3499,A,Yangon,Member,Male,Fashion accessories,58.22,1,58.22,2019-02-26 00:00:00.000000000,2023-11-05 17:46:00.000000000,Credit card,1.75,14.56,43.66,43.66
707-32-7409,B,Mandalay,Member,Female,Sports and travel,100.32,4,401.27,2019-02-26 00:00:00.000000000,2023-11-05 11:58:00.000000000,Ewallet,6.02,60.19,341.08,85.27
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,48.94,2,97.88,2019-02-26 00:00:00.000000000,2023-11-05 12:28:00.000000000,Credit card,2.94,14.68,83.2,41.6
518-71-6847,B,Mandalay,Member,Male,Food and beverages,27.93,6,167.58,2019-02-26 00:00:00.000000000,2023-11-05 15:10:00.000000000,Ewallet,2.51,20.11,147.47,24.58
437-53-3089,B,Mandalay,Normal,Male,Clothes and accessories,59.02,2,118.04,2019-02-26 00:00:00.000000000,2023-11-05 11:51:00.000000000,Ewallet,1.6,8.26,109.78,54.89
370-41-7321,B,Mandalay,Member,Female,Health and beauty,59.52,9,535.72,2019-02-27 00:00:00.000000000,2023-11-05 17:24:00.000000000,Credit card,16.07,117.86,417.86,46.43
318-68-5053,B,Mandalay,Normal,Female,Health and beauty,80.84,6,485.04,2019-02-27 00:00:00.000000000,2023-11-05 17:55:00.000000000,Cash,0.0,106.71,378.33,63.06
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,81.83,9,736.44,2019-02-27 00:00:00.000000000,2023-11-05 16:10:00.000000000,Ewallet,11.05,184.11,552.33,61.37
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,14.18,10,141.75,2019-02-27 00:00:00.000000000,2023-11-05 11:06:00.000000000,Credit card,4.25,31.19,110.56,11.06
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,99.19,8,793.55,2019-02-27 00:00:00.000000000,2023-11-05 15:12:00.000000000,Cash,0.0,95.23,698.32,87.29
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,70.63,5,353.17,2019-02-27 00:00:00.000000000,2023-11-05 17:27:00.000000000,Cash,0.0,52.98,300.19,60.04
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,55.04,3,165.12,2019-02-27 00:00:00.000000000,2023-11-05 17:36:00.000000000,Ewallet,2.48,41.28,123.84,41.28
250-81-7186,C,Naypyitaw,Normal,Male,Electronic accessories,104.67,1,104.67,2019-02-27 00:00:00.000000000,2023-11-05 10:23:00.000000000,Credit card,3.14,15.7,88.97,88.97
105-10-6182,A,Yangon,Member,Male,Fashion accessories,22.56,2,45.11,2019-02-27 00:00:00.000000000,2023-11-05 12:22:00.000000000,Ewallet,0.68,11.28,33.83,16.92
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,20.76,10,207.59,2019-02-27 00:00:00.000000000,2023-11-05 18:57:00.000000000,Credit card,6.23,51.9,155.69,15.57
250-17-5703,A,Yangon,Member,Male,Food and beverages,19.79,10,197.93,2019-02-27 00:00:00.000000000,2023-11-05 18:24:00.000000000,Ewallet,2.97,23.75,174.18,17.42
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,90.16,7,631.14,2019-02-27 00:00:00.000000000,2023-11-05 19:01:00.000000000,Credit card,18.93,138.85,492.29,70.33
263-12-5321,A,Yangon,Member,Male,Electronic accessories,97.23,7,680.61,2019-02-27 00:00:00.000000000,2023-11-05 12:52:00.000000000,Credit card,20.42,102.09,578.52,82.65
243-55-8457,A,Yangon,Normal,Female,Food and beverages,78.16,10,781.62,2019-02-27 00:00:00.000000000,2023-11-05 11:40:00.000000000,Ewallet,11.72,93.79,687.83,68.78
665-63-9736,B,Mandalay,Normal,Male,Clothes and accessories,11.73,5,58.67,2019-02-27 00:00:00.000000000,2023-11-05 17:44:00.000000000,Ewallet,1.26,4.11,54.56,10.91
755-12-3218,A,Yangon,Normal,Female,Clothes and accessories,53.94,6,323.63,2019-02-27 00:00:00.000000000,2023-11-05 17:11:00.000000000,Credit card,0.24,22.65,300.98,50.16
848-42-2566,B,Mandalay,Member,Female,Clothes and accessories,44.21,2,88.41,2019-02-27 00:00:00.000000000,2023-11-05 17:52:00.000000000,Cash,0.53,6.19,82.22,41.11
399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,90.28,8,722.23,2019-02-28 00:00:00.000000000,2023-11-05 19:01:00.000000000,Cash,0.0,108.33,613.9,76.74
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,97.86,2,195.72,2019-02-28 00:00:00.000000000,2023-11-05 18:37:00.000000000,Credit card,5.87,48.93,146.79,73.4
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,43.15,10,431.45,2019-02-28 00:00:00.000000000,2023-11-05 14:42:00.000000000,Cash,0.0,107.86,323.59,32.36
786-94-2700,A,Yangon,Member,Male,Food and beverages,84.65,6,507.91,2019-02-28 00:00:00.000000000,2023-11-05 20:18:00.000000000,Cash,0.0,60.95,446.96,74.49
635-28-5728,A,Yangon,Normal,Male,Health and beauty,58.8,3,176.4,2019-02-28 00:00:00.000000000,2023-11-05 19:33:00.000000000,Ewallet,2.65,38.81,137.59,45.86
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,63.32,1,63.32,2019-02-28 00:00:00.000000000,2023-11-05 17:38:00.000000000,Cash,0.0,9.5,53.82,53.82
142-72-4747,C,Naypyitaw,Member,Male,Clothes and accessories,63.93,2,127.85,2019-02-28 00:00:00.000000000,2023-11-05 18:47:00.000000000,Credit card,2.98,8.95,118.9,59.45
821-07-3590,B,Mandalay,Normal,Female,Clothes and accessories,40.76,5,203.8,2019-02-28 00:00:00.000000000,2023-11-05 14:58:00.000000000,Ewallet,3.57,14.27,189.53,37.91
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,82.48,9,742.3,2019-03-01 00:00:00.000000000,2023-11-05 13:22:00.000000000,Cash,0.0,185.58,556.72,61.86
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,28.88,3,86.63,2019-03-01 00:00:00.000000000,2023-11-05 15:40:00.000000000,Ewallet,1.3,12.99,73.64,24.55
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,78.64,4,314.54,2019-03-01 00:00:00.000000000,2023-11-05 15:32:00.000000000,Ewallet,4.72,37.74,276.8,69.2
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,36.47,2,72.93,2019-03-01 00:00:00.000000000,2023-11-05 18:14:00.000000000,Ewallet,1.09,13.13,59.8,29.9
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,85.38,7,597.63,2019-03-01 00:00:00.000000000,2023-11-05 19:49:00.000000000,Ewallet,8.96,149.41,448.22,64.03
207-73-1363,B,Mandalay,Normal,Female,Health and beauty,72.99,2,145.97,2019-03-01 00:00:00.000000000,2023-11-05 12:15:00.000000000,Ewallet,2.19,32.11,113.86,56.93
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,15.56,3,46.68,2019-03-01 00:00:00.000000000,2023-11-05 11:30:00.000000000,Credit card,1.4,10.27,36.41,12.14
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,47.75,10,477.54,2019-03-01 00:00:00.000000000,2023-11-05 10:22:00.000000000,Credit card,14.33,71.63,405.91,40.59
247-11-2470,A,Yangon,Member,Female,Fashion accessories,23.44,4,93.74,2019-03-01 00:00:00.000000000,2023-11-05 16:23:00.000000000,Credit card,2.81,23.44,70.3,17.58
238-45-6950,B,Mandalay,Member,Male,Food and beverages,56.41,1,56.41,2019-03-01 00:00:00.000000000,2023-11-05 20:03:00.000000000,Ewallet,0.85,6.77,49.64,49.64
189-98-2932,C,Naypyitaw,Normal,Male,Clothes and accessories,0.65,9,5.87,2019-03-01 00:00:00.000000000,2023-11-05 13:33:00.000000000,Cash,0.0,0.41,5.46,0.61
339-96-8310,B,Mandalay,Member,Male,Clothes and accessories,9.22,7,64.55,2019-03-01 00:00:00.000000000,2023-11-05 20:00:00.000000000,Ewallet,4.51,4.52,60.03,8.58
563-91-7120,A,Yangon,Member,Female,Clothes and accessories,6.9,6,41.4,2019-03-01 00:00:00.000000000,2023-11-05 13:26:00.000000000,Cash,0.51,2.9,38.5,6.42
549-59-1358,A,Yangon,Member,Male,Sports and travel,93.06,3,279.18,2019-03-02 00:00:00.000000000,2023-11-05 17:36:00.000000000,Ewallet,4.19,41.88,237.3,79.1
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,28.37,3,85.11,2019-03-02 00:00:00.000000000,2023-11-05 13:01:00.000000000,Credit card,2.55,21.28,63.83,21.28
817-69-8206,B,Mandalay,Normal,Male,Electronic accessories,104.72,9,942.45,2019-03-02 00:00:00.000000000,2023-11-05 19:42:00.000000000,Credit card,28.27,141.37,801.08,89.01
346-84-3103,B,Mandalay,Member,Male,Electronic accessories,13.88,5,69.41,2019-03-02 00:00:00.000000000,2023-11-05 19:26:00.000000000,Cash,0.0,10.41,59.0,11.8
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,15.11,2,30.22,2019-03-02 00:00:00.000000000,2023-11-05 19:44:00.000000000,Credit card,0.91,4.53,25.69,12.85
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,28.35,9,255.15,2019-03-02 00:00:00.000000000,2023-11-05 14:16:00.000000000,Cash,0.0,45.93,209.22,23.25
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,57.28,10,572.78,2019-03-02 00:00:00.000000000,2023-11-05 11:22:00.000000000,Credit card,17.18,85.92,486.86,48.69
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,77.68,7,543.75,2019-03-02 00:00:00.000000000,2023-11-05 16:42:00.000000000,Ewallet,8.16,81.56,462.19,66.03
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,77.08,3,231.24,2019-03-02 00:00:00.000000000,2023-11-05 13:10:00.000000000,Ewallet,3.47,50.87,180.37,60.12
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,92.81,9,835.29,2019-03-02 00:00:00.000000000,2023-11-05 12:40:00.000000000,Cash,0.0,150.35,684.94,76.1
860-73-6466,A,Yangon,Member,Female,Sports and travel,41.45,2,82.89,2019-03-02 00:00:00.000000000,2023-11-05 16:16:00.000000000,Credit card,2.49,12.43,70.46,35.23
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,97.11,5,485.57,2019-03-02 00:00:00.000000000,2023-11-05 16:35:00.000000000,Credit card,14.57,121.39,364.18,72.84
725-54-0677,C,Naypyitaw,Member,Female,Health and beauty,89.88,7,629.16,2019-03-02 00:00:00.000000000,2023-11-05 13:50:00.000000000,Cash,0.0,138.42,490.74,70.11
636-98-3364,B,Mandalay,Member,Male,Electronic accessories,27.57,3,82.72,2019-03-02 00:00:00.000000000,2023-11-05 12:36:00.000000000,Ewallet,1.24,12.41,70.31,23.44
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,26.58,2,53.15,2019-03-02 00:00:00.000000000,2023-11-05 19:26:00.000000000,Ewallet,0.8,7.97,45.18,22.59
720-72-2436,A,Yangon,Normal,Male,Food and beverages,69.85,4,279.38,2019-03-02 00:00:00.000000000,2023-11-05 18:14:00.000000000,Ewallet,4.19,33.53,245.85,61.46
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,40.19,2,80.37,2019-03-02 00:00:00.000000000,2023-11-05 18:18:00.000000000,Credit card,2.41,12.06,68.31,34.16
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,102.25,10,1022.49,2019-03-02 00:00:00.000000000,2023-11-05 17:16:00.000000000,Ewallet,15.34,184.05,838.44,83.84
632-90-0288,C,Naypyitaw,Normal,Female,Clothes and accessories,3.41,11,37.52,2019-03-02 00:00:00.000000000,2023-11-05 20:05:00.000000000,Credit card,5.67,2.63,34.89,3.17
268-27-6179,C,Naypyitaw,Member,Female,Clothes and accessories,30.87,7,216.1,2019-03-02 00:00:00.000000000,2023-11-05 14:58:00.000000000,Ewallet,2.57,15.13,200.97,28.71
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,48.65,7,340.53,2019-03-03 00:00:00.000000000,2023-11-05 13:23:00.000000000,Credit card,10.22,61.3,279.23,39.89
777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,31.63,8,253.01,2019-03-03 00:00:00.000000000,2023-11-05 13:01:00.000000000,Cash,0.0,45.54,207.47,25.93
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,86.07,10,860.69,2019-03-03 00:00:00.000000000,2023-11-05 14:30:00.000000000,Cash,0.0,129.1,731.59,73.16
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,21.89,8,175.14,2019-03-03 00:00:00.000000000,2023-11-05 19:17:00.000000000,Cash,0.0,26.27,148.87,18.61
175-54-2529,A,Yangon,Member,Male,Food and beverages,23.28,8,186.23,2019-03-03 00:00:00.000000000,2023-11-05 17:01:00.000000000,Credit card,5.59,22.35,163.88,20.49
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,99.22,8,793.72,2019-03-03 00:00:00.000000000,2023-11-05 19:00:00.000000000,Ewallet,11.91,142.87,650.85,81.36
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,54.52,5,272.58,2019-03-03 00:00:00.000000000,2023-11-05 13:42:00.000000000,Cash,0.0,40.89,231.69,46.34
568-88-3448,A,Yangon,Normal,Female,Health and beauty,26.25,1,26.25,2019-03-03 00:00:00.000000000,2023-11-05 15:09:00.000000000,Ewallet,0.39,5.78,20.47,20.47
234-03-4040,B,Mandalay,Member,Female,Food and beverages,76.7,10,767.03,2019-03-03 00:00:00.000000000,2023-11-05 12:25:00.000000000,Credit card,23.01,92.04,674.99,67.5
302-15-2162,C,Naypyitaw,Member,Female,Health and beauty,48.86,6,293.14,2019-03-03 00:00:00.000000000,2023-11-05 10:54:00.000000000,Credit card,8.79,64.49,228.65,38.11
610-46-4100,A,Yangon,Normal,Female,Health and beauty,30.4,7,212.78,2019-03-03 00:00:00.000000000,2023-11-05 20:31:00.000000000,Credit card,6.38,46.81,165.97,23.71
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,46.21,8,369.68,2019-03-03 00:00:00.000000000,2023-11-05 17:36:00.000000000,Cash,0.0,66.54,303.14,37.89
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,48.73,1,48.73,2019-03-03 00:00:00.000000000,2023-11-05 20:06:00.000000000,Credit card,1.46,12.18,36.55,36.55
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,31.71,8,253.68,2019-03-03 00:00:00.000000000,2023-11-05 19:30:00.000000000,Ewallet,3.81,38.05,215.63,26.95
228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,103.64,8,829.08,2019-03-04 00:00:00.000000000,2023-11-05 20:39:00.000000000,Cash,0.0,99.49,729.59,91.2
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.96,7,90.7,2019-03-04 00:00:00.000000000,2023-11-05 11:19:00.000000000,Credit card,2.72,13.61,77.09,11.01
667-92-0055,A,Yangon,Member,Female,Health and beauty,104.82,6,628.93,2019-03-04 00:00:00.000000000,2023-11-05 15:02:00.000000000,Ewallet,9.43,138.36,490.57,81.76
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,31.75,1,31.75,2019-03-04 00:00:00.000000000,2023-11-05 15:44:00.000000000,Cash,0.0,4.76,26.99,26.99
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,20.2,9,181.82,2019-03-04 00:00:00.000000000,2023-11-05 16:28:00.000000000,Cash,0.0,27.27,154.55,17.17
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,59.36,4,237.43,2019-03-04 00:00:00.000000000,2023-11-05 19:48:00.000000000,Ewallet,3.56,42.74,194.69,48.67
227-50-3718,A,Yangon,Normal,Female,Health and beauty,15.35,5,76.76,2019-03-04 00:00:00.000000000,2023-11-05 12:23:00.000000000,Cash,0.0,16.89,59.87,11.97
689-05-1884,A,Yangon,Member,Female,Health and beauty,51.06,10,510.62,2019-03-04 00:00:00.000000000,2023-11-05 12:44:00.000000000,Cash,0.0,112.34,398.28,39.83
759-29-9521,A,Yangon,Member,Female,Fashion accessories,51.41,9,462.67,2019-03-04 00:00:00.000000000,2023-11-05 11:27:00.000000000,Cash,0.0,115.67,347.0,38.56
276-75-6884,A,Yangon,Normal,Female,Health and beauty,72.15,3,216.44,2019-03-04 00:00:00.000000000,2023-11-05 10:05:00.000000000,Cash,0.0,47.62,168.82,56.27
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,34.97,9,314.69,2019-03-04 00:00:00.000000000,2023-11-05 15:27:00.000000000,Ewallet,4.72,56.64,258.05,28.67
221-25-5073,A,Yangon,Normal,Female,Food and beverages,78.39,4,313.57,2019-03-04 00:00:00.000000000,2023-11-05 10:39:00.000000000,Cash,0.0,37.63,275.94,68.99
652-43-6594,A,Yangon,Member,Female,Clothes and accessories,22.57,9,203.15,2019-03-04 00:00:00.000000000,2023-11-05 13:20:00.000000000,Credit card,1.18,14.22,188.93,20.99
371-85-5789,B,Mandalay,Normal,Female,Health and beauty,92.38,3,277.14,2019-03-05 00:00:00.000000000,2023-11-05 10:40:00.000000000,Ewallet,4.16,60.97,216.17,72.06
510-95-6347,B,Mandalay,Member,Female,Food and beverages,50.95,3,152.84,2019-03-05 00:00:00.000000000,2023-11-05 18:17:00.000000000,Ewallet,2.29,18.34,134.5,44.83
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,82.23,10,822.26,2019-03-05 00:00:00.000000000,2023-11-05 16:24:00.000000000,Ewallet,12.33,98.67,723.59,72.36
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,87.21,7,610.49,2019-03-05 00:00:00.000000000,2023-11-05 14:31:00.000000000,Ewallet,9.16,91.57,518.92,74.13
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,86.84,6,521.01,2019-03-05 00:00:00.000000000,2023-11-05 18:14:00.000000000,Cash,0.0,93.78,427.23,71.21
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,23.04,5,115.19,2019-03-05 00:00:00.000000000,2023-11-05 12:29:00.000000000,Ewallet,1.73,28.8,86.39,17.28
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.98,3,56.95,2019-03-05 00:00:00.000000000,2023-11-05 19:46:00.000000000,Ewallet,0.85,6.83,50.12,16.71
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,46.43,5,232.16,2019-03-05 00:00:00.000000000,2023-11-05 17:07:00.000000000,Credit card,6.96,58.04,174.12,34.82
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,86.01,2,172.01,2019-03-05 00:00:00.000000000,2023-11-05 17:43:00.000000000,Cash,0.0,43.0,129.01,64.51
433-75-6987,B,Mandalay,Member,Female,Health and beauty,58.77,7,411.38,2019-03-05 00:00:00.000000000,2023-11-05 19:06:00.000000000,Ewallet,6.17,90.5,320.88,45.84
793-10-3222,B,Mandalay,Member,Female,Health and beauty,43.11,6,258.68,2019-03-05 00:00:00.000000000,2023-11-05 13:30:00.000000000,Credit card,7.76,56.91,201.77,33.63
608-04-3797,B,Mandalay,Member,Female,Health and beauty,26.59,8,212.69,2019-03-05 00:00:00.000000000,2023-11-05 20:24:00.000000000,Ewallet,3.19,46.79,165.9,20.74
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,10,127.26,2019-03-05 00:00:00.000000000,2023-11-05 13:44:00.000000000,Credit card,3.82,22.91,104.35,10.44
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,82.23,3,246.68,2019-03-05 00:00:00.000000000,2023-11-05 16:38:00.000000000,Ewallet,3.7,37.0,209.68,69.89
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,73.23,10,732.27,2019-03-05 00:00:00.000000000,2023-11-05 17:49:00.000000000,Credit card,21.97,109.84,622.43,62.24
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,100.23,8,801.86,2019-03-05 00:00:00.000000000,2023-11-05 19:40:00.000000000,Ewallet,12.03,144.33,657.53,82.19
102-77-2261,C,Naypyitaw,Member,Female,Health and beauty,68.58,7,480.03,2019-03-05 00:00:00.000000000,2023-11-05 18:02:00.000000000,Credit card,14.4,105.61,374.42,53.49
291-32-1422,B,Mandalay,Member,Male,Clothes and accessories,30.65,5,153.27,2019-03-05 00:00:00.000000000,2023-11-05 12:39:00.000000000,Ewallet,0.88,10.73,142.54,28.51
189-17-4246,C,Naypyitaw,Member,Female,Clothes and accessories,55.92,2,111.83,2019-03-05 00:00:00.000000000,2023-11-05 12:23:00.000000000,Credit card,0.39,7.83,104.0,52.0
749-81-8132,A,Yangon,Normal,Female,Clothes and accessories,15.53,5,77.66,2019-03-05 00:00:00.000000000,2023-11-05 12:04:00.000000000,Cash,0.42,5.44,72.22,14.44
199-75-8169,A,Yangon,Member,Male,Sports and travel,16.6,10,166.01,2019-03-06 00:00:00.000000000,2023-11-05 12:27:00.000000000,Credit card,4.98,24.9,141.11,14.11
802-70-5316,A,Yangon,Member,Female,Sports and travel,96.74,6,580.42,2019-03-06 00:00:00.000000000,2023-11-05 20:34:00.000000000,Cash,0.0,87.06,493.36,82.23
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,75.45,8,603.62,2019-03-06 00:00:00.000000000,2023-11-05 15:07:00.000000000,Credit card,18.11,108.65,494.97,61.87
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,65.18,7,456.29,2019-03-06 00:00:00.000000000,2023-11-05 13:46:00.000000000,Ewallet,6.84,54.75,401.54,57.36
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,70.8,5,354.01,2019-03-06 00:00:00.000000000,2023-11-05 18:13:00.000000000,Ewallet,5.31,53.1,300.91,60.18
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,38.85,1,38.85,2019-03-06 00:00:00.000000000,2023-11-05 13:29:00.000000000,Credit card,1.17,6.99,31.86,31.86
254-31-0042,A,Yangon,Member,Male,Electronic accessories,22.58,9,203.18,2019-03-06 00:00:00.000000000,2023-11-05 12:46:00.000000000,Credit card,6.1,30.48,172.7,19.19
885-17-6250,A,Yangon,Normal,Female,Health and beauty,83.73,1,83.73,2019-03-06 00:00:00.000000000,2023-11-05 10:36:00.000000000,Ewallet,1.26,18.42,65.31,65.31
149-15-7606,B,Mandalay,Member,Male,Sports and travel,39.19,9,352.67,2019-03-06 00:00:00.000000000,2023-11-05 15:31:00.000000000,Ewallet,5.29,52.9,299.77,33.31
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,29.8,5,149.0,2019-03-06 00:00:00.000000000,2023-11-05 20:57:00.000000000,Cash,0.0,22.35,126.65,25.33
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,52.42,2,104.83,2019-03-06 00:00:00.000000000,2023-11-05 11:55:00.000000000,Credit card,3.14,26.21,78.62,39.31
242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.97,2,33.94,2019-03-07 00:00:00.000000000,2023-11-05 11:49:00.000000000,Ewallet,0.51,6.11,27.83,13.92
